Date,HG=F.Close,AAPL.Close,MSCI.Close
2013-03-05,3.4965,15.397857,33.23
2013-03-06,3.474,15.202143,33.419998
2013-03-07,3.5015,15.377857,33.32
2013-03-08,3.4915,15.418571,33.540001
2013-03-11,3.5,15.638214,33.740002
2013-03-12,3.538,15.301071,33.310001
2013-03-13,3.5095,15.298214,33.299999
2013-03-14,3.5235,15.446429,33.669998
2013-03-15,3.508,15.845,33.709999
2013-03-18,3.417,16.275715,33.830002
2013-03-19,3.3955,16.231787,33.830002
2013-03-20,3.4355,16.145714,34
2013-03-21,3.423,16.168928,33.599998
2013-03-22,3.454,16.496786,33.77
2013-03-25,3.435,16.556429,33.599998
2013-03-26,3.4325,16.469286,33.779999
2013-03-27,3.435,16.145714,34.040001
2013-03-28,3.395,15.809286,33.93
2013-04-01,3.3675,15.318214,33.349998
2013-04-02,3.372,15.349643,33.130001
2013-04-03,3.3255,15.428214,32.43
2013-04-04,3.3455,15.275714,32.66
2013-04-05,3.34,15.114286,32.34
2013-04-08,3.368,15.221786,32.669998
2013-04-09,3.438,15.249286,32.509998
2013-04-10,3.414,15.560357,33.220001
2013-04-11,3.428,15.511786,33.57
2013-04-12,3.349,15.35,33.52
2013-04-15,3.28,14.994643,32.349998
2013-04-16,3.3065,15.222857,32.900002
2013-04-17,3.188,14.385714,32.580002
2013-04-18,3.2045,14.001786,32.41
2013-04-19,3.1515,13.9475,32.82
2013-04-22,3.132,14.238214,32.900002
2013-04-23,3.094,14.504643,33.279999
2013-04-24,3.158,14.480714,33.23
2013-04-25,3.238,14.585,33.310001
2013-04-26,3.185,14.9,33.220001
2013-04-29,3.2255,15.361429,33.450001
2013-04-30,3.1875,15.813571,34.099998
2013-05-01,3.0825,15.688929,33.259998
2013-05-02,3.1045,15.911429,33.650002
2013-05-03,3.3135,16.070715,33.32
2013-05-06,3.31,16.45393,33.330002
2013-05-07,3.3005,16.380714,33.560001
2013-05-08,3.371,16.565714,34.139999
2013-05-09,3.3415,16.313213,33.860001
2013-05-10,3.356,16.1775,33.950001
2013-05-13,3.362,16.240713,33.939999
2013-05-14,3.2905,15.852143,34.450001
2013-05-15,3.267,15.316071,34.259998
2013-05-16,3.292,15.520714,34.57
2013-05-17,3.321,15.473571,34.66
2013-05-20,3.357,15.818929,34.529999
2013-05-21,3.339,15.702143,34.720001
2013-05-22,3.3775,15.7625,34.240002
2013-05-23,3.2995,15.790714,34.490002
2013-05-24,3.2915,15.898214,34.470001
2013-05-28,3.3115,15.765714,35.040001
2013-05-29,3.291,15.891071,35.220001
2013-05-30,3.3105,16.127857,35.73
2013-05-31,3.289,16.061787,35.240002
2013-06-03,3.327,16.097143,35.169998
2013-06-04,3.365,16.046785,34.98
2013-06-05,3.367,15.896786,34.279999
2013-06-06,3.316,15.659286,34.799999
2013-06-07,3.266,15.778929,34.700001
2013-06-10,3.239,15.674643,34.900002
2013-06-11,3.193,15.628571,34.580002
2013-06-12,3.225,15.435357,34.049999
2013-06-13,3.185,15.57,34.34
2013-06-14,3.2045,15.358929,34.16
2013-06-17,3.202,15.428571,34.5
2013-06-18,3.157,15.420357,34.59
2013-06-19,3.1435,15.107143,33.98
2013-06-20,3.0615,14.887143,33.450001
2013-06-21,3.0965,14.767857,33.07
2013-06-24,3.026,14.376429,32.799999
2013-06-25,3.071,14.379643,32.970001
2013-06-26,3.041,14.216786,32.689999
2013-06-27,3.0525,14.063571,32.799999
2013-06-28,3.0505,14.161786,33.27
2013-07-01,3.155,14.615,34.119999
2013-07-02,3.142,14.946071,33.900002
2013-07-03,3.174,15.028571,34.150002
2013-07-05,3.08,14.907857,34.450001
2013-07-08,3.1115,14.823214,34.540001
2013-07-09,3.076,15.083929,34.25
2013-07-10,3.101,15.026071,33.720001
2013-07-11,3.1835,15.260357,34.400002
2013-07-12,3.1705,15.2325,34.560001
2013-07-15,3.161,15.265714,34.669998
2013-07-16,3.1995,15.364286,34.43
2013-07-17,3.1405,15.368214,34.490002
2013-07-18,3.1425,15.42,34.700001
2013-07-19,3.15,15.176786,34.93
2013-07-22,3.1895,15.225357,35.369999
2013-07-23,3.198,14.963929,35.25
2013-07-24,3.1815,15.7325,35.080002
2013-07-25,3.1885,15.660714,35.389999
2013-07-26,3.109,15.749643,35.130001
2013-07-29,3.1165,15.9925,34.860001
2013-07-30,3.041,16.190001,34.919998
2013-07-31,3.1185,16.161785,35.049999
2013-08-01,3.164,16.309999,36.52
2013-08-02,3.1695,16.519285,37.450001
2013-08-05,3.167,16.766071,37.779999
2013-08-06,3.172,16.616072,37.619999
2013-08-07,3.1775,16.606428,37.41
2013-08-08,3.2705,16.464643,37.830002
2013-08-09,3.3085,16.230356,37.990002
2013-08-12,3.3065,16.691429,37.889999
2013-08-13,3.3185,17.484644,37.919998
2013-08-14,3.3405,17.803572,37.93
2013-08-15,3.338,17.782499,37.549999
2013-08-16,3.3645,17.940357,37.439999
2013-08-19,3.3365,18.133572,38
2013-08-20,3.3395,17.895357,38.25
2013-08-21,3.3115,17.941429,38.080002
2013-08-22,3.333,17.962856,38.5
2013-08-23,3.352,17.893572,38.470001
2013-08-26,3.322,17.963215,38.599998
2013-08-27,3.3325,17.449642,37.57
2013-08-28,3.307,17.532143,38.080002
2013-08-29,3.244,17.560715,38.16
2013-08-30,3.225,17.400715,37.509998
2013-09-03,3.2965,17.449286,37.48
2013-09-04,3.2365,17.810356,38.169998
2013-09-05,3.241,17.688213,38.43
2013-09-06,3.258,17.793571,38.759998
2013-09-09,3.2755,18.077499,39.459999
2013-09-10,3.2615,17.665714,39.639999
2013-09-11,3.2565,16.70393,39.669998
2013-09-12,3.2125,16.881786,39.650002
2013-09-13,3.207,16.603571,39.66
2013-09-16,3.227,16.075714,40.049999
2013-09-17,3.228,16.261429,40.639999
2013-09-18,3.2835,16.595715,41.009998
2013-09-19,3.35,16.867857,40.779999
2013-09-20,3.3275,16.693214,40.32
2013-09-23,3.308,17.522858,40.240002
2013-09-24,3.2655,17.467857,40.25
2013-09-25,3.2805,17.1975,40.330002
2013-09-26,3.304,17.365,40.669998
2013-09-27,3.3255,17.241072,40.23
2013-09-30,3.321,17.026787,40.259998
2013-10-01,3.272,17.427143,40.529999
2013-10-02,3.3115,17.484285,40.07
2013-10-03,3.262,17.264643,39.91
2013-10-04,3.2935,17.251072,40.259998
2013-10-07,3.2895,17.419643,39.630001
2013-10-08,3.282,17.17643,38.91
2013-10-09,3.2215,17.378214,38.310001
2013-10-10,3.241,17.487143,39.189999
2013-10-11,3.265,17.600357,39.689999
2013-10-14,3.3,17.715714,39.720001
2013-10-15,3.304,17.809999,39.540001
2013-10-16,3.3005,17.896786,39.599998
2013-10-17,3.289,18.017857,40
2013-10-18,3.293,18.174643,40.349998
2013-10-21,3.296,18.620001,40.509998
2013-10-22,3.3285,18.566786,40.599998
2013-10-23,3.2665,18.748571,40.93
2013-10-24,3.261,18.996786,41.32
2013-10-25,3.2655,18.784286,41.369999
2013-10-28,3.261,18.924286,41.34
2013-10-29,3.2755,18.452856,41.900002
2013-10-30,3.3205,18.746429,41.209999
2013-10-31,3.2945,18.667856,40.77
2013-11-01,3.2935,18.5725,40.970001
2013-11-04,3.2475,18.8125,41.419998
2013-11-05,3.2525,18.766071,41.380001
2013-11-06,3.235,18.604286,41.419998
2013-11-07,3.249,18.303213,40.630001
2013-11-08,3.253,18.591429,41.619999
2013-11-11,3.262,18.5375,41.779999
2013-11-12,3.2365,18.571787,41.91
2013-11-13,3.164,18.593929,42.380001
2013-11-14,3.161,18.862858,43.02
2013-11-15,3.173,18.749643,43.48
2013-11-18,3.1535,18.522499,43.02
2013-11-19,3.162,18.555357,43.040001
2013-11-20,3.1615,18.392857,43.099998
2013-11-21,3.1975,18.612143,43.860001
2013-11-22,3.2265,18.564285,44.080002
2013-11-25,3.239,18.705,44.450001
2013-11-26,3.229,19.049999,44.57
2013-11-27,3.2005,19.498571,44.5
2013-11-29,3.2305,19.859644,44.389999
2013-12-02,3.2175,19.686787,44.709999
2013-12-03,3.201,20.225714,44.189999
2013-12-04,3.2715,20.178572,43.91
2013-12-05,3.2615,20.282143,43.869999
2013-12-06,3.2695,20.000713,44.209999
2013-12-09,3.2955,20.229643,44.150002
2013-12-10,3.3015,20.198214,43.599998
2013-12-11,3.3315,20.048571,42.84
2013-12-12,3.332,20.019285,43.470001
2013-12-13,3.352,19.801071,43.459999
2013-12-16,3.376,19.910713,43.189999
2013-12-17,3.367,19.821072,42.669998
2013-12-18,3.361,19.670357,42.990002
2013-12-19,3.3405,19.445,42.049999
2013-12-20,3.348,19.607857,42.599998
2013-12-23,3.3505,20.360357,43
2013-12-24,3.4175,20.27393,43.34
2013-12-26,3.4495,20.139286,43.389999
2013-12-27,3.47,20.003214,43.470001
2013-12-30,3.4205,19.804285,43.639999
2013-12-31,3.4415,20.036428,43.720001
2014-01-02,3.4315,19.754642,43.150002
2014-01-03,3.406,19.320715,43.169998
2014-01-06,3.412,19.426071,43.099998
2014-01-07,3.411,19.287144,43.540001
2014-01-08,3.3935,19.409286,43.470001
2014-01-09,3.354,19.161428,43.619999
2014-01-10,3.387,19.033571,43.779999
2014-01-13,3.4,19.133215,43.119999
2014-01-14,3.388,19.513929,43.66
2014-01-15,3.4065,19.905714,43.43
2014-01-16,3.391,19.794643,44
2014-01-17,3.3785,19.309643,44.220001
2014-01-21,3.3915,19.609644,44.610001
2014-01-22,3.375,19.696787,44.950001
2014-01-23,3.3225,19.863571,44.900002
2014-01-24,3.304,19.502501,42.970001
2014-01-27,3.294,19.660713,42.220001
2014-01-28,3.2855,18.089287,42.34
2014-01-29,3.268,17.883928,41.5
2014-01-30,3.238,17.849285,42.580002
2014-01-31,3.2205,17.878571,42.720001
2014-02-03,3.1995,17.911785,41.009998
2014-02-04,3.217,18.17107,41.720001
2014-02-05,3.2145,18.306786,41.509998
2014-02-06,3.259,18.303928,40.740002
2014-02-07,3.271,18.559999,40.279999
2014-02-10,3.272,18.8925,40.68
2014-02-11,3.27,19.14143,41.459999
2014-02-12,3.3155,19.139999,42.259998
2014-02-13,3.307,19.44393,42.450001
2014-02-14,3.3205,19.428213,42.740002
2014-02-18,3.3405,19.499643,43.869999
2014-02-19,3.3355,19.191786,43.490002
2014-02-20,3.324,18.969643,44.98
2014-02-21,3.336,18.758928,44.529999
2014-02-24,3.359,18.84107,44.209999
2014-02-25,3.338,18.645,43.849998
2014-02-26,3.2695,18.476786,43.830002
2014-02-27,3.2365,18.845358,43.720001
2014-02-28,3.2385,18.794287,43.709999
2014-03-03,3.2205,18.848572,44.18
2014-03-04,3.2615,18.972857,45.599998
2014-03-05,3.253,19.012857,45.139999
2014-03-06,3.2755,18.955357,45.740002
2014-03-07,3.1565,18.944286,45.75
2014-03-10,3.1105,18.96143,45.740002
2014-03-11,3.031,19.14607,45.990002
2014-03-12,3.026,19.164642,46.27
2014-03-13,2.9905,18.951786,45.27
2014-03-14,3.013,18.73893,45.209999
2014-03-17,3.002,18.812143,45.619999
2014-03-18,2.9945,18.978571,45.630001
2014-03-19,3.028,18.973572,45.259998
2014-03-20,2.976,18.882143,45.48
2014-03-21,2.994,19.031071,45.32
2014-03-24,2.9895,19.256786,44.439999
2014-03-25,3.0455,19.463928,42.720001
2014-03-26,3.0105,19.277857,41.77
2014-03-27,3.0365,19.195,41.869999
2014-03-28,3.059,19.173571,42.110001
2014-03-31,3.0465,19.169287,43.02
2014-04-01,3.055,19.344643,43.810001
2014-04-02,3.065,19.376785,43.799999
2014-04-03,3.047,19.2425,43.759998
2014-04-04,3.043,18.99357,43.07
2014-04-07,3.0635,18.695356,42.279999
2014-04-08,3.0765,18.694286,42.639999
2014-04-09,3.066,18.940001,43.099998
2014-04-10,3.068,18.695715,42.07
2014-04-11,3.066,18.557501,41.720001
2014-04-14,3.067,18.63143,41.549999
2014-04-15,3.0165,18.498571,41.279999
2014-04-16,3.0505,18.536072,42.119999
2014-04-17,3.0695,18.747856,42.169998
2014-04-21,3.068,18.970358,42.389999
2014-04-22,3.0785,18.989286,42.560001
2014-04-23,3.082,18.741072,42.279999
2014-04-24,3.1365,20.2775,42.279999
2014-04-25,3.127,20.42643,41.689999
2014-04-28,3.1085,21.217501,41.790001
2014-04-29,3.0725,21.154642,41.709999
2014-04-30,3.0295,21.074642,40.540001
2014-05-01,3.029,21.124287,40.990002
2014-05-02,3.0815,21.16357,41.240002
2014-05-05,3.071,21.462856,41.189999
2014-05-06,3.075,21.22893,41.259998
2014-05-07,3.0505,21.154642,42.139999
2014-05-08,3.0825,20.999643,41.419998
2014-05-09,3.1005,20.912144,41.540001
2014-05-12,3.1665,21.172501,43.34
2014-05-13,3.1495,21.205713,42.700001
2014-05-14,3.174,21.209642,42.169998
2014-05-15,3.162,21.029285,42.130001
2014-05-16,3.161,21.339643,42.279999
2014-05-19,3.1795,21.592501,42.560001
2014-05-20,3.156,21.596786,41.380001
2014-05-21,3.1305,21.653929,42.060001
2014-05-22,3.152,21.688213,42.560001
2014-05-23,3.18,21.933214,42.950001
2014-05-27,3.1935,22.343929,43.41
2014-05-28,3.1885,22.286072,43.32
2014-05-29,3.1535,22.692142,43.48
2014-05-30,3.136,22.607143,43.16
2014-06-02,3.179,22.451786,43.34
2014-06-03,3.1455,22.769285,43.349998
2014-06-04,3.0935,23.029285,43.450001
2014-06-05,3.091,23.119642,43.900002
2014-06-06,3.053,23.05607,44.41
2014-06-09,3.0455,23.424999,44.82
2014-06-10,3.055,23.5625,44.700001
2014-06-11,3.042,23.465,44.900002
2014-06-12,3.017,23.0725,44.759998
2014-06-13,3.0305,22.82,44.84
2014-06-16,3.047,23.049999,44.77
2014-06-17,3.0575,23.02,45.470001
2014-06-18,3.0555,23.045,45.110001
2014-06-19,3.075,22.965,44.919998
2014-06-20,3.1175,22.727501,44.580002
2014-06-23,3.1455,22.7075,44.860001
2014-06-24,3.1465,22.57,44.439999
2014-06-25,3.1605,22.59,44.59
2014-06-26,3.161,22.725,44.459999
2014-06-27,3.149,22.995001,45.200001
2014-06-30,3.188,23.2325,45.849998
2014-07-01,3.191,23.379999,46.549999
2014-07-02,3.2525,23.370001,46.52
2014-07-03,3.265,23.5075,47.34
2014-07-07,3.2485,23.9925,47.080002
2014-07-08,3.243,23.8375,46.470001
2014-07-09,3.2365,23.8475,46.32
2014-07-10,3.256,23.76,45.93
2014-07-11,3.2585,23.805,46.09
2014-07-14,3.2385,24.112499,46.369999
2014-07-15,3.2385,23.83,46.389999
2014-07-16,3.205,23.695,46.639999
2014-07-17,3.209,23.272499,46.27
2014-07-18,3.174,23.6075,46.93
2014-07-21,3.1865,23.485001,46.689999
2014-07-22,3.1955,23.68,46.939999
2014-07-23,3.195,24.297501,46.82
2014-07-24,3.254,24.2575,47.110001
2014-07-25,3.227,24.4175,46.799999
2014-07-28,3.231,24.754999,46.73
2014-07-29,3.2095,24.594999,46.400002
2014-07-30,3.2325,24.5375,46.560001
2014-07-31,3.223,23.9,45.25
2014-08-01,3.2065,24.032499,44.360001
2014-08-04,3.2365,23.897499,44.549999
2014-08-05,3.199,23.780001,43.990002
2014-08-06,3.1625,23.74,44.150002
2014-08-07,3.1705,23.620001,43.900002
2014-08-08,3.166,23.684999,44
2014-08-11,3.167,23.997499,44.57
2014-08-12,3.149,23.9925,44.599998
2014-08-13,3.106,24.309999,44.919998
2014-08-14,3.0855,24.375,45.119999
2014-08-15,3.097,24.495001,45.169998
2014-08-18,3.103,24.790001,45.68
2014-08-19,3.0855,25.1325,45.630001
2014-08-20,3.174,25.1425,45.860001
2014-08-21,3.172,25.145,46.18
2014-08-22,3.199,25.33,46.209999
2014-08-25,3.2135,25.385,46.279999
2014-08-26,3.182,25.2225,46.740002
2014-08-27,3.1745,25.532499,46.139999
2014-08-28,3.1265,25.5625,45.869999
2014-08-29,3.135,25.625,46.139999
2014-09-02,3.1345,25.825001,46.580002
2014-09-03,3.1115,24.735001,46.43
2014-09-04,3.1385,24.530001,46.43
2014-09-05,3.158,24.7425,46.349998
2014-09-08,3.1575,24.59,46.290001
2014-09-09,3.0945,24.497499,46.200001
2014-09-10,3.1045,25.25,46.650002
2014-09-11,3.087,25.3575,46.790001
2014-09-12,3.102,25.415001,46.700001
2014-09-15,3.081,25.407499,46.400002
2014-09-16,3.16,25.215,46.540001
2014-09-17,3.1415,25.395,46.290001
2014-09-18,3.0925,25.4475,48.98
2014-09-19,3.0885,25.24,48.389999
2014-09-22,3.038,25.264999,47.630001
2014-09-23,3.0345,25.66,46.990002
2014-09-24,3.0595,25.4375,47.330002
2014-09-25,3.06,24.467501,46.77
2014-09-26,3.029,25.1875,46.970001
2014-09-29,3.053,25.0275,46.990002
2014-09-30,3.0055,25.1875,47.02
2014-10-01,3.0335,24.795,46.560001
2014-10-02,2.9965,24.975,47.599998
2014-10-03,2.9945,24.905001,47.52
2014-10-06,3.0305,24.905001,46.990002
2014-10-07,3.0345,24.6875,45.639999
2014-10-08,3,25.200001,45.650002
2014-10-09,3.028,25.254999,44.599998
2014-10-10,3.032,25.182501,43.529999
2014-10-13,3.0365,24.952499,42.759998
2014-10-14,3.085,24.6875,42.560001
2014-10-15,3.0045,24.385,42.200001
2014-10-16,2.9785,24.065001,42.25
2014-10-17,3.001,24.4175,43.41
2014-10-20,2.9905,24.940001,43.66
2014-10-21,3.031,25.6175,44.790001
2014-10-22,3.0225,25.747499,45.080002
2014-10-23,3.05,26.2075,45.630001
2014-10-24,3.051,26.305,46
2014-10-27,3.078,26.2775,46.450001
2014-10-28,3.1085,26.684999,46.77
2014-10-29,3.112,26.834999,46.880001
2014-10-30,3.072,26.745001,46.630001
2014-10-31,3.061,27,46.66
2014-11-03,3.0795,27.35,46.5
2014-11-04,3.0335,27.15,46.889999
2014-11-05,3.0225,27.215,47.130001
2014-11-06,3.0305,27.174999,47.540001
2014-11-07,3.0525,27.252501,47.459999
2014-11-10,3.0275,27.2075,48.080002
2014-11-11,3.0415,27.424999,48.209999
2014-11-12,3.0345,27.8125,48.029999
2014-11-13,2.9995,28.205,47.740002
2014-11-14,3.058,28.545,47.900002
2014-11-17,3.0495,28.497499,47.209999
2014-11-18,3.011,28.8675,47.009998
2014-11-19,3.047,28.6675,48.400002
2014-11-20,3.0275,29.077499,48.009998
2014-11-21,3.035,29.1175,48.5
2014-11-24,3.004,29.657499,48.919998
2014-11-25,2.961,29.4,48.5
2014-11-26,2.96,29.75,48.540001
2014-11-28,2.86,29.7325,48.360001
2014-12-01,2.9305,28.7675,47.669998
2014-12-02,2.9135,28.657499,47.91
2014-12-03,2.893,28.9825,47.939999
2014-12-04,2.9325,28.872499,47.919998
2014-12-05,2.9255,28.75,47.700001
2014-12-08,2.9105,28.1,48.080002
2014-12-09,2.9465,28.530001,47.950001
2014-12-10,2.914,27.987499,46.91
2014-12-11,2.941,27.905001,47.169998
2014-12-12,2.9465,27.432501,46.150002
2014-12-15,2.898,27.057501,46.110001
2014-12-16,2.8775,26.6875,46.080002
2014-12-17,2.8875,27.352501,46.93
2014-12-18,2.8725,28.1625,47.57
2014-12-19,2.908,27.945,47.889999
2014-12-22,2.9035,28.235001,48.139999
2014-12-23,2.902,28.135,48.16
2014-12-24,2.8745,28.002501,48.419998
2014-12-26,2.8355,28.497499,48.349998
2014-12-29,2.838,28.477501,48.099998
2014-12-30,2.869,28.129999,48.16
2014-12-31,2.8385,27.594999,47.439999
2015-01-02,2.8385,27.3325,47.689999
2015-01-05,2.793,26.5625,47.240002
2015-01-06,2.804,26.565001,48.610001
2015-01-07,2.796,26.9375,49.720001
2015-01-08,2.807,27.9725,51.220001
2015-01-09,2.7905,28.002501,51.970001
2015-01-12,2.763,27.3125,51.939999
2015-01-13,2.679,27.555,54.049999
2015-01-14,2.553,27.450001,53.700001
2015-01-15,2.611,26.705,52.900002
2015-01-16,2.654,26.497499,54.060001
2015-01-20,2.6155,27.18,53.700001
2015-01-21,2.615,27.387501,53.57
2015-01-22,2.6005,28.1,54.369999
2015-01-23,2.5375,28.245001,54.220001
2015-01-26,2.5735,28.275,54.549999
2015-01-27,2.5135,27.285,54.279999
2015-01-28,2.5215,28.827499,53.889999
2015-01-29,2.4705,29.725,54.5
2015-01-30,2.528,29.290001,53.82
2015-02-02,2.511,29.657499,54.360001
2015-02-03,2.6,29.6625,54.830002
2015-02-04,2.612,29.889999,55.130001
2015-02-05,2.612,29.985001,55.5
2015-02-06,2.603,29.7325,56.029999
2015-02-09,2.599,29.93,56.91
2015-02-10,2.5625,30.504999,56.98
2015-02-11,2.5525,31.219999,56.580002
2015-02-12,2.609,31.615,57.200001
2015-02-13,2.6135,31.77,57.200001
2015-02-17,2.5945,31.9575,57.349998
2015-02-18,2.6395,32.18,57.32
2015-02-19,2.6415,32.112499,57.799999
2015-02-20,2.6105,32.375,58.029999
2015-02-23,2.6395,33.25,57.610001
2015-02-24,2.7115,33.0425,57.650002
2015-02-25,2.7075,32.197498,57.23
2015-02-26,2.714,32.605,56.790001
2015-02-27,2.716,32.115002,56.110001
2015-03-02,2.711,32.272499,57.57
2015-03-03,2.6735,32.34,57.32
2015-03-04,2.677,32.134998,56.779999
2015-03-05,2.672,31.602501,55.400002
2015-03-06,2.629,31.65,55.450001
2015-03-09,2.687,31.785,55.66
2015-03-10,2.635,31.127501,54.720001
2015-03-11,2.6225,30.559999,55.830002
2015-03-12,2.6745,31.112499,57.18
2015-03-13,2.6785,30.897499,56.740002
2015-03-16,2.6775,31.237499,57.900002
2015-03-17,2.6415,31.76,58.41
2015-03-18,2.587,32.1175,58.700001
2015-03-19,2.6745,31.875,58.619999
2015-03-20,2.775,31.475,59.689999
2015-03-23,2.808,31.8025,60.18
2015-03-24,2.815,31.672501,59.779999
2015-03-25,2.805,30.844999,59.32
2015-03-26,2.8215,31.059999,59.82
2015-03-27,2.775,30.8125,59.580002
2015-03-30,2.7875,31.592501,60.919998
2015-03-31,2.747,31.1075,61.310001
2015-04-01,2.7565,31.0625,61.040001
2015-04-02,2.748,31.33,61.509998
2015-04-06,2.732,31.8375,62.119999
2015-04-07,2.777,31.502501,61.279999
2015-04-08,2.7485,31.4,61.830002
2015-04-09,2.745,31.639999,60.75
2015-04-10,2.7505,31.775,60.599998
2015-04-13,2.737,31.7125,60.32
2015-04-14,2.7195,31.575001,61.07
2015-04-15,2.7295,31.695,61
2015-04-16,2.7855,31.5425,61.200001
2015-04-17,2.7835,31.1875,60.889999
2015-04-20,2.7355,31.9,60.939999
2015-04-21,2.705,31.727501,60.869999
2015-04-22,2.6695,32.154999,61.599998
2015-04-23,2.698,32.4175,62.25
2015-04-24,2.752,32.57,62.740002
2015-04-27,2.774,33.162498,62.959999
2015-04-28,2.78,32.639999,62.93
2015-04-29,2.795,32.16,62.599998
2015-04-30,2.8865,31.2875,61.189999
2015-05-01,2.9315,32.237499,62.349998
2015-05-04,2.924,32.174999,62.419998
2015-05-05,2.94,31.450001,62.040001
2015-05-06,2.9325,31.252501,61.459999
2015-05-07,2.926,31.315001,61.599998
2015-05-08,2.931,31.905001,62.099998
2015-05-11,2.9175,31.58,61.830002
2015-05-12,2.9505,31.467501,61.360001
2015-05-13,2.95,31.502501,61.830002
2015-05-14,2.946,32.237499,62.560001
2015-05-15,2.949,32.192501,62.48
2015-05-18,2.93,32.547501,63.540001
2015-05-19,2.8615,32.517502,63.599998
2015-05-20,2.8515,32.514999,63.130001
2015-05-21,2.871,32.8475,63.009998
2015-05-22,2.8335,33.134998,63.419998
2015-05-26,2.8535,32.404999,63.200001
2015-05-27,2.816,33.009998,62.689999
2015-05-28,2.793,32.945,62.650002
2015-05-29,2.7595,32.57,62.049999
2015-06-01,2.741,32.634998,62.150002
2015-06-02,2.758,32.490002,62.18
2015-06-03,2.7505,32.529999,62.48
2015-06-04,2.7155,32.34,62
2015-06-05,2.722,32.162498,61.799999
2015-06-08,2.716,31.950001,61.380001
2015-06-09,2.7405,31.855,61.43
2015-06-10,2.7715,32.220001,61.720001
2015-06-11,2.693,32.147499,62
2015-06-12,2.6995,31.7925,61.889999
2015-06-15,2.659,31.73,61.220001
2015-06-16,2.6265,31.9,61.700001
2015-06-17,2.623,31.825001,61.779999
2015-06-18,2.6285,31.969999,61.959999
2015-06-19,2.592,31.65,61.869999
2015-06-22,2.588,31.9025,62
2015-06-23,2.634,31.7575,63.23
2015-06-24,2.6465,32.0275,63.099998
2015-06-25,2.6455,31.875,63.32
2015-06-26,2.645,31.6875,63.75
2015-06-29,2.6385,31.1325,61.790001
2015-06-30,2.6235,31.3575,61.549999
2015-07-01,2.6355,31.65,62.209999
2015-07-02,2.6345,31.610001,62.02
2015-07-06,2.543,31.5,62.110001
2015-07-07,2.451,31.422501,62.91
2015-07-08,2.504,30.6425,61.689999
2015-07-09,2.558,30.0175,62.23
2015-07-10,2.5455,30.82,63.790001
2015-07-13,2.5555,31.415001,64.139999
2015-07-14,2.5445,31.4025,64.510002
2015-07-15,2.5305,31.705,64.809998
2015-07-16,2.5315,32.127499,66.239998
2015-07-17,2.5045,32.404999,66.019997
2015-07-20,2.484,33.017502,66.360001
2015-07-21,2.4775,32.6875,66.300003
2015-07-22,2.4315,31.305,66.489998
2015-07-23,2.3855,31.290001,66.550003
2015-07-24,2.3815,31.125,66.889999
2015-07-27,2.3505,30.692499,65.730003
2015-07-28,2.403,30.844999,66
2015-07-29,2.408,30.747499,66.910004
2015-07-30,2.3815,30.592501,67.970001
2015-07-31,2.3675,30.325001,68.160004
2015-08-03,2.3475,29.610001,67.540001
2015-08-04,2.365,28.66,66.959999
2015-08-05,2.353,28.85,67.599998
2015-08-06,2.348,28.782499,66.510002
2015-08-07,2.3415,28.879999,66.220001
2015-08-10,2.4075,29.93,66.790001
2015-08-11,2.341,28.372499,65.550003
2015-08-12,2.3605,28.809999,63.950001
2015-08-13,2.3655,28.7875,63.400002
2015-08-14,2.364,28.99,64.080002
2015-08-17,2.3325,29.290001,64.449997
2015-08-18,2.297,29.125,64.419998
2015-08-19,2.283,28.752501,64.279999
2015-08-20,2.323,28.1625,62.740002
2015-08-21,2.307,26.440001,61.349998
2015-08-24,2.269,25.780001,58.18
2015-08-25,2.323,25.934999,57.779999
2015-08-26,2.251,27.422501,60.139999
2015-08-27,2.334,28.23,61.650002
2015-08-28,2.3465,28.3225,62.16
2015-08-31,2.338,28.190001,60.52
2015-09-01,2.3025,26.93,58.560001
2015-09-02,2.333,28.084999,59.889999
2015-09-03,2.39,27.592501,59.669998
2015-09-04,2.3195,27.317499,58.66
2015-09-08,2.4385,28.077499,60.919998
2015-09-09,2.4425,27.5375,60.09
2015-09-10,2.4545,28.1425,60.860001
2015-09-11,2.462,28.5525,61.02
2015-09-14,2.414,28.827499,59.849998
2015-09-15,2.436,29.07,60.73
2015-09-16,2.4615,29.102501,60.650002
2015-09-17,2.4615,28.48,60.709999
2015-09-18,2.397,28.362499,60.119999
2015-09-21,2.3985,28.8025,61.82
2015-09-22,2.307,28.35,60.970001
2015-09-23,2.3055,28.58,61.41
2015-09-24,2.312,28.75,60.470001
2015-09-25,2.2915,28.6775,61.32
2015-09-28,2.256,28.110001,58.939999
2015-09-29,2.2535,27.264999,58.240002
2015-09-30,2.3455,27.575001,59.459999
2015-10-01,2.3075,27.395,57.950001
2015-10-02,2.3295,27.594999,58.57
2015-10-05,2.36,27.695,59.23
2015-10-06,2.359,27.827499,58.610001
2015-10-07,2.3715,27.695,59.32
2015-10-08,2.347,27.375,59.93
2015-10-09,2.417,28.030001,60
2015-10-12,2.4195,27.9,60.490002
2015-10-13,2.3915,27.9475,60.150002
2015-10-14,2.42,27.5525,59.189999
2015-10-15,2.426,27.965,59.849998
2015-10-16,2.407,27.76,60.18
2015-10-19,2.3715,27.932501,60.790001
2015-10-20,2.3695,28.442499,60.900002
2015-10-21,2.364,28.440001,60.459999
